Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
D1;12.12.2017;6;25;1;1;D;1;0;H;13;14;5;5;8;16;6;9;2;4;0;1
D1;13.12.2017;15;5;1;0;H;0;0;D;26;7;8;1;7;12;13;1;0;0;0;0
D1;13.12.2017;9;7;3;1;H;2;0;H;15;20;9;6;10;12;5;8;2;3;0;0
D1;13.12.2017;8;11;1;0;H;0;0;D;11;9;3;3;12;15;0;3;1;1;0;0
D1;13.12.2017;18;13;1;0;H;1;0;H;15;6;7;2;10;24;5;1;0;3;0;0
D1;13.12.2017;12;3;3;2;H;1;0;H;8;15;5;7;11;17;2;3;3;2;0;0
D1;15.12.2017;16;2;3;1;H;1;0;H;13;8;5;3;7;16;9;4;0;3;0;0
D1;16.12.2017;3;4;3;3;D;1;1;D;17;9;8;6;6;14;11;4;1;3;0;0
D1;16.12.2017;1;8;2;1;H;0;1;A;18;12;3;5;7;13;6;4;0;0;0;0
D1;16.12.2017;29;12;2;2;D;1;0;H;6;15;2;5;21;20;4;6;4;2;0;0
D1;16.12.2017;5;6;1;0;H;0;0;D;18;8;7;5;8;13;5;4;2;1;0;0
D1;16.12.2017;11;15;0;1;A;0;0;D;10;17;4;7;18;14;9;7;2;2;0;0
D1;16.12.2017;13;17;2;2;D;2;0;H;14;9;7;3;13;22;8;5;2;3;0;0
D1;17.12.2017;7;18;4;4;D;3;2;H;18;20;7;10;9;16;6;5;0;1;0;0
D1;17.12.2017;25;9;2;3;A;0;2;A;22;7;7;5;13;11;6;1;1;3;0;1
D1;12.01.2018;18;15;1;3;A;0;1;A;12;16;1;6;11;11;6;6;2;2;0;0
D1;13.01.2018;3;2;1;0;H;1;0;H;15;9;5;6;5;12;6;4;1;1;0;0
D1;13.01.2018;29;4;1;1;D;1;0;H;15;2;4;1;14;18;9;2;0;0;0;0
D1;13.01.2018;7;17;3;2;H;2;2;D;25;11;9;5;13;16;8;8;0;2;0;0
D1;13.01.2018;25;12;3;1;H;1;0;H;15;10;9;6;16;19;4;4;2;2;0;0
D1;13.01.2018;11;9;1;0;H;0;0;D;7;10;2;1;8;9;4;4;1;0;0;0
D1;13.01.2018;13;8;1;1;D;0;1;A;16;11;3;2;14;18;6;8;1;3;0;0
D1;14.01.2018;1;6;0;0;D;0;0;D;19;10;1;4;10;11;6;7;1;1;0;0
D1;14.01.2018;5;16;2;1;H;1;0;H;11;16;3;6;17;14;3;3;2;3;0;0
D1;19.01.2018;9;1;1;1;D;0;0;D;9;11;2;4;15;11;3;5;3;1;0;0
D1;20.01.2018;4;25;2;1;H;0;0;D;9;12;4;3;12;12;6;6;0;0;0;0
D1;20.01.2018;2;5;0;2;A;0;1;A;13;9;3;2;21;13;9;3;3;3;0;0
D1;20.01.2018;8;18;1;4;A;0;1;A;13;13;3;6;18;16;4;1;2;1;0;0
D1;20.01.2018;17;11;3;2;H;1;1;D;21;8;12;5;9;8;7;3;2;4;0;0
D1;20.01.2018;16;3;2;0;H;1;0;H;16;16;6;3;9;11;8;5;0;1;0;0
D1;20.01.2018;6;29;1;3;A;0;2;A;13;18;4;6;12;19;4;3;4;2;1;0
D1;21.01.2018;15;13;4;2;H;1;1;D;15;10;7;4;7;20;4;7;0;2;0;0
D1;21.01.2018;12;7;1;1;D;1;0;H;5;11;2;4;19;13;1;2;2;1;0;0
D1;26.01.2018;29;16;2;0;H;1;0;H;9;14;2;2;14;14;4;4;5;2;0;0
D1;27.01.2018;15;8;5;2;H;2;2;D;22;6;11;4;8;19;3;4;0;2;0;0
D1;27.01.2018;1;4;2;2;D;1;1;D;12;4;4;3;11;12;5;2;1;0;0;0
D1;27.01.2018;5;3;1;1;D;1;0;H;12;11;5;3;12;16;6;6;3;3;0;0
D1;27.01.2018;25;2;1;1;D;1;1;D;14;8;5;2;14;19;3;3;0;2;0;0
D1;27.01.2018;11;12;0;2;A;0;2;A;11;18;2;7;15;11;4;6;2;1;0;0
D1;27.01.2018;13;9;0;0;D;0;0;D;18;5;7;2;13;20;2;2;3;2;0;0
D1;28.01.2018;7;6;0;1;A;0;0;D;15;7;3;2;15;15;7;0;2;3;0;0
D1;28.01.2018;18;17;2;0;H;0;0;D;12;4;3;1;10;14;13;0;1;2;0;0
D1;02.02.2018;5;1;2;3;A;0;1;A;16;17;5;7;13;16;5;2;2;1;0;0
D1;03.02.2018;4;18;0;0;D;0;0;D;11;15;5;3;19;11;2;4;7;1;0;0
D1;03.02.2018;9;8;1;1;D;0;1;A;6;17;3;4;13;13;0;5;0;2;0;0
D1;03.02.2018;17;15;0;2;A;0;2;A;16;13;4;6;10;15;3;5;0;3;0;0
D1;03.02.2018;16;25;0;1;A;0;0;D;10;16;3;6;13;10;1;7;2;2;0;0
D1;03.02.2018;12;13;1;2;A;1;0;H;15;12;6;7;15;16;3;2;3;1;1;0
D1;03.02.2018;6;11;1;1;D;1;0;H;15;13;5;2;12;10;3;6;0;2;0;0
D1;04.02.2018;3;29;3;0;H;1;0;H;15;8;7;2;12;11;1;2;1;1;0;0
D1;04.02.2018;2;7;1;1;D;0;1;A;16;14;3;7;14;18;8;3;2;1;1;0
D1;09.02.2018;25;3;2;0;H;1;0;H;23;12;9;2;12;17;6;7;0;2;0;0
D1;10.02.2018;15;12;2;1;H;2;1;H;13;9;5;3;15;15;4;3;2;2;0;0
D1;10.02.2018;1;2;2;0;H;0;0;D;10;8;3;2;13;12;2;4;0;1;0;0
D1;10.02.2018;29;5;4;2;H;1;0;H;13;8;8;4;19;18;4;1;2;1;0;0
D1;10.02.2018;7;4;2;1;H;1;0;H;13;12;6;4;13;7;3;4;0;2;0;0
D1;10.02.2018;8;17;4;2;H;1;1;D;24;6;9;2;13;19;5;2;4;3;0;0
D1;10.02.2018;18;9;0;2;A;0;1;A;15;9;6;4;18;16;9;4;2;2;0;0
D1;11.02.2018;11;16;1;0;H;1;0;H;7;12;2;4;11;11;1;8;1;0;0;0
D1;11.02.2018;13;6;3;1;H;2;0;H;12;13;5;5;16;11;6;8;1;5;0;0
D1;16.02.2018;9;17;0;2;A;0;1;A;9;13;1;7;15;16;6;4;0;3;0;0
D1;17.02.2018;5;7;1;1;D;1;1;D;5;15;1;7;15;18;5;4;2;3;0;0
D1;17.02.2018;4;13;1;0;H;1;0;H;7;9;3;3;13;16;0;5;2;2;0;0
D1;17.02.2018;2;18;1;2;A;0;1;A;11;16;3;5;15;9;4;3;2;2;0;0
D1;17.02.2018;12;8;2;1;H;2;0;H;9;12;6;4;18;18;4;3;2;6;0;0
D1;17.02.2018;6;15;1;2;A;1;0;H;3;18;1;5;14;15;4;8;4;3;0;0
D1;18.02.2018;3;11;0;1;A;0;1;A;8;16;2;6;16;16;4;7;4;1;0;0
D1;18.02.2018;16;1;0;1;A;0;1;A;28;8;11;2;15;16;6;5;3;3;0;0
D1;19.02.2018;29;25;2;1;H;2;1;H;12;10;3;2;18;13;7;5;6;2;0;0
D1;23.02.2018;17;6;1;1;D;1;1;D;13;8;4;2;12;13;2;3;0;0;0;0
D1;24.02.2018;15;9;0;0;D;0;0;D;19;5;6;3;11;12;9;2;0;0;0;0
D1;24.02.2018;7;16;0;1;A;0;0;D;20;15;5;4;14;11;10;6;2;1;0;0
D1;24.02.2018;8;4;1;1;D;0;0;D;12;7;4;3;12;19;4;2;1;1;0;0
D1;24.02.2018;11;29;1;0;H;1;0;H;13;7;5;0;16;15;4;3;2;2;0;0
D1;24.02.2018;13;2;1;0;H;0;0;D;14;6;3;1;16;15;11;2;1;1;0;0
D1;25.02.2018;18;12;0;2;A;0;1;A;9;10;5;6;15;18;7;3;4;4;1;0
D1;25.02.2018;25;5;1;2;A;1;0;H;15;14;3;5;12;10;3;7;1;1;0;0
D1;26.02.2018;1;3;1;1;D;1;0;H;9;13;2;6;8;15;3;3;0;3;0;0
D1;02.03.2018;16;13;2;2;D;2;0;H;10;17;5;6;13;20;5;6;2;3;0;0
D1;03.03.2018;3;8;0;2;A;0;1;A;8;17;2;6;11;18;8;5;0;2;0;0
D1;03.03.2018;29;7;1;0;H;1;0;H;13;7;7;2;21;16;5;1;3;2;0;0
D1;03.03.2018;2;17;0;0;D;0;0;D;18;5;6;2;15;14;11;1;4;5;0;1
D1;03.03.2018;25;1;1;1;D;1;1;D;11;4;3;2;15;12;2;3;0;4;0;0
D1;03.03.2018;12;9;1;0;H;1;0;H;7;11;4;3;16;16;2;6;0;1;0;0
D1;03.03.2018;6;18;1;2;A;0;1;A;7;17;2;4;28;9;3;2;7;1;1;0
D1;04.03.2018;5;11;2;3;A;1;2;A;12;9;4;4;13;13;3;3;1;3;0;0
D1;04.03.2018;4;15;0;4;A;0;2;A;5;17;1;4;8;8;4;5;1;0;0;0
D1;09.03.2018;17;12;0;1;A;0;0;D;16;6;4;2;12;17;5;6;2;2;0;0
D1;10.03.2018;15;2;6;0;H;3;0;H;18;1;7;0;4;9;11;1;1;2;0;0
D1;10.03.2018;7;3;1;3;A;1;2;A;17;17;5;8;13;16;3;6;2;2;0;0
D1;10.03.2018;9;4;0;0;D;0;0;D;12;5;4;0;7;14;5;4;1;0;0;0
D1;10.03.2018;8;6;3;0;H;1;0;H;17;6;6;1;7;7;11;4;1;1;0;0
D1;10.03.2018;18;16;2;0;H;1;0;H;17;9;7;2;12;15;3;5;0;3;0;0
D1;11.03.2018;1;29;3;2;H;1;0;H;13;10;4;3;17;10;5;8;3;3;0;0
D1;11.03.2018;11;25;0;0;D;0;0;D;12;8;2;3;16;12;3;5;0;2;0;0
D1;12.03.2018;13;5;3;1;H;1;0;H;13;8;6;2;14;12;7;3;0;3;0;0
D1;16.03.2018;4;11;1;2;A;0;1;A;7;10;2;5;10;9;1;3;2;1;0;0
D1;17.03.2018;3;13;1;3;A;0;2;A;15;20;6;12;13;15;8;7;2;1;0;0
D1;17.03.2018;29;17;3;0;H;3;0;H;15;13;6;1;9;9;4;6;0;1;0;0
D1;17.03.2018;2;9;1;2;A;1;0;H;9;16;3;9;12;14;1;6;1;3;0;0
D1;17.03.2018;16;8;3;3;D;1;1;D;23;13;7;6;11;15;9;3;0;1;0;0
D1;17.03.2018;6;12;0;1;A;0;0;D;17;10;3;2;12;18;5;2;0;1;0;0
D1;18.03.2018;1;7;1;0;H;1;0;H;25;8;9;4;14;10;12;2;2;1;0;0
D1;18.03.2018;5;18;2;0;H;1;0;H;7;10;3;3;15;7;2;2;3;1;0;1
D1;18.03.2018;25;15;2;1;H;1;1;D;16;9;6;2;16;14;3;6;3;4;0;0
D1;31.03.2018;15;1;6;0;H;5;0;H;17;9;9;3;4;7;2;1;1;1;0;0
D1;31.03.2018;7;25;2;3;A;0;1;A;13;15;3;5;16;16;6;3;3;4;0;0
D1;31.03.2018;9;6;0;0;D;0;0;D;9;9;2;1;15;12;4;5;1;3;0;1
D1;31.03.2018;8;5;6;0;H;1;0;H;18;4;11;1;13;10;4;8;1;0;0;0
D1;31.03.2018;18;3;0;0;D;0;0;D;18;7;2;2;4;10;5;1;0;2;0;0
D1;31.03.2018;12;4;2;0;H;0;0;D;16;6;7;0;19;16;2;2;2;2;0;1
D1;31.03.2018;11;2;1;1;D;1;1;D;11;8;4;6;15;12;3;7;1;1;0;0
D1;01.04.2018;17;16;0;0;D;0;0;D;14;11;5;2;14;8;7;6;0;1;0;0
D1;01.04.2018;13;29;2;1;H;1;0;H;11;11;6;6;16;9;6;3;2;0;0;0
D1;06.04.2018;7;13;2;1;H;2;0;H;10;14;6;4;16;20;4;2;1;2;0;0
D1;07.04.2018;3;15;1;4;A;1;2;A;7;12;1;7;19;8;1;6;3;1;0;0
D1;07.04.2018;5;17;1;1;D;1;0;H;15;12;8;4;13;19;8;3;4;5;0;1
D1;07.04.2018;4;6;0;2;A;0;1;A;13;11;1;2;16;14;9;3;0;1;0;0
D1;07.04.2018;2;12;3;2;H;1;1;D;18;7;7;4;16;15;8;1;2;2;0;0
D1;07.04.2018;16;9;2;1;H;0;1;A;10;13;3;6;13;20;4;5;1;2;0;0
D1;08.04.2018;1;11;3;0;H;1;0;H;18;12;12;6;12;15;5;7;1;4;0;0
D1;08.04.2018;29;8;1;1;D;0;0;D;15;10;5;3;13;8;8;3;0;2;0;0
D1;09.04.2018;25;18;1;4;A;1;1;D;19;13;4;7;8;7;8;9;0;0;0;0
D1;13.04.2018;6;3;0;0;D;0;0;D;17;9;4;2;18;17;7;5;2;4;1;1
D1;14.04.2018;15;16;5;1;H;2;1;H;20;4;11;1;9;9;6;0;2;1;0;0
D1;14.04.2018;9;5;2;1;H;0;1;A;13;13;6;2;13;11;6;8;1;3;0;0
D1;14.04.2018;8;2;2;0;H;2;0;H;21;13;6;5;8;10;7;8;1;2;0;0
D1;14.04.2018;18;29;4;1;H;1;1;D;11;7;6;1;15;8;2;2;3;4;0;0
D1;14.04.2018;11;7;1;1;D;0;0;D;12;9;5;3;12;11;10;4;1;2;0;0
D1;15.04.2018;12;1;2;0;H;0;0;D;12;12;3;5;8;9;4;6;1;1;0;0
D1;15.04.2018;13;25;1;1;D;1;0;H;16;10;6;4;17;13;5;2;2;1;0;0
D1;16.04.2018;17;4;2;0;H;1;0;H;14;11;3;0;16;10;4;4;1;2;0;0
D1;20.04.2018;16;6;3;0;H;3;0;H;16;7;6;2;18;16;8;5;0;2;0;0
D1;21.04.2018;1;18;4;0;H;1;0;H;17;10;9;2;11;14;7;6;0;0;0;0
D1;21.04.2018;29;9;0;3;A;0;0;D;13;4;3;3;9;16;5;0;1;1;1;0
D1;21.04.2018;2;4;1;0;H;0;0;D;11;11;5;4;12;15;10;4;3;3;0;1
D1;21.04.2018;7;15;0;3;A;0;0;D;6;14;2;8;11;19;2;7;1;0;0;0
D1;21.04.2018;25;8;2;5;A;0;3;A;14;12;8;7;7;20;8;4;0;2;1;0
D1;21.04.2018;11;13;2;0;H;1;0;H;11;9;5;3;8;18;3;5;1;2;0;0
D1;22.04.2018;3;17;2;0;H;1;0;H;15;7;6;3;16;18;4;5;4;1;0;0
D1;22.04.2018;5;12;2;2;D;1;2;A;11;21;3;7;9;22;5;7;0;0;0;0
D1;27.04.2018;8;7;3;1;H;1;1;D;16;13;6;4;21;11;7;4;3;1;0;0
D1;28.04.2018;15;29;4;1;H;1;0;H;12;12;6;3;6;9;1;2;0;0;0;0
D1;28.04.2018;4;5;3;2;H;1;0;H;12;13;6;3;16;13;2;5;2;4;0;0
D1;28.04.2018;9;3;2;2;D;0;1;A;8;12;5;3;9;14;6;3;0;2;0;1
D1;28.04.2018;18;11;0;1;A;0;0;D;24;4;7;1;13;12;6;2;2;0;0;0
D1;28.04.2018;12;16;1;1;D;1;1;D;10;10;4;4;11;11;1;1;2;4;1;0
D1;28.04.2018;6;2;1;3;A;0;2;A;10;14;1;5;14;17;2;6;3;2;0;0
D1;29.04.2018;17;25;3;0;H;1;0;H;16;6;9;1;24;9;7;8;2;4;0;1
D1;29.04.2018;13;1;1;1;D;1;1;D;19;17;6;6;8;9;7;5;1;2;0;0
D1;05.05.2018;3;12;1;2;A;1;2;A;12;15;5;7;13;9;4;4;2;3;0;0
D1;05.05.2018;1;17;1;2;A;1;2;A;12;7;4;5;16;17;4;2;3;3;0;0
D1;05.05.2018;29;2;3;0;H;1;0;H;14;14;10;4;14;5;3;7;2;0;0;0
D1;05.05.2018;5;15;1;3;A;1;0;H;10;16;3;9;11;8;4;7;1;0;0;0
D1;05.05.2018;7;9;3;1;H;3;0;H;11;16;5;2;11;15;4;6;2;4;0;0
D1;05.05.2018;16;4;3;1;H;1;0;H;18;18;5;6;6;8;7;3;0;3;0;0
D1;05.05.2018;25;6;4;1;H;2;0;H;13;10;7;5;11;10;2;5;0;1;0;0
D1;05.05.2018;11;8;2;0;H;1;0;H;5;21;2;7;15;10;1;9;6;1;1;0
D1;05.05.2018;13;18;0;0;D;0;0;D;3;9;0;1;14;18;3;1;3;5;0;0
D1;12.05.2018;15;11;1;4;A;1;2;A;18;7;8;7;10;8;10;0;1;0;0;0
D1;12.05.2018;4;3;2;0;H;0;0;D;12;5;3;2;13;17;5;4;1;2;0;0
D1;12.05.2018;2;16;2;1;H;1;1;D;17;8;8;3;10;7;8;3;3;1;1;0
D1;12.05.2018;9;25;2;6;A;1;3;A;8;17;4;10;12;11;3;6;1;1;0;0
D1;12.05.2018;8;1;3;1;H;1;0;H;12;10;8;4;4;7;2;3;0;0;0;0
D1;12.05.2018;18;7;3;2;H;2;0;H;27;11;8;4;9;11;5;2;2;2;0;0
D1;12.05.2018;17;13;1;2;A;1;1;D;13;14;1;3;10;6;3;7;0;1;0;0
D1;12.05.2018;12;29;1;0;H;1;0;H;11;6;5;2;10;12;4;3;0;2;0;0
D1;12.05.2018;6;5;4;1;H;1;1;D;16;6;8;1;12;17;5;10;2;3;0;0
D1;24.08.2018;15;8;3;1;H;1;0;H;16;8;5;5;2;21;7;2;1;4;0;0
D1;25.08.2018;19;3;1;2;A;1;0;H;9;14;5;7;11;10;7;5;1;0;0;0
D1;25.08.2018;4;29;0;2;A;0;1;A;22;10;6;2;7;12;6;4;1;2;0;0
D1;25.08.2018;9;10;1;0;H;1;0;H;10;12;3;3;13;10;8;4;2;2;0;0
D1;25.08.2018;16;18;2;0;H;0;0;D;17;13;7;3;10;10;9;5;1;2;0;0
D1;25.08.2018;13;7;1;1;D;0;0;D;15;13;3;4;5;6;4;3;0;0;0;0
D1;25.08.2018;6;12;2;1;H;1;0;H;11;9;7;4;16;11;7;2;5;3;0;1
D1;26.08.2018;1;25;4;1;H;3;1;H;10;10;5;7;8;11;7;9;2;2;0;0
D1;26.08.2018;17;11;1;0;H;0;0;D;8;12;3;3;15;6;6;3;1;2;0;0
D1;31.08.2018;7;1;0;0;D;0;0;D;7;8;0;3;11;5;4;1;0;0;0;0
D1;01.09.2018;3;16;1;1;D;1;0;H;18;7;7;2;12;12;9;4;1;2;0;0
D1;01.09.2018;29;13;1;2;A;0;1;A;5;11;1;6;6;11;8;3;1;2;1;0
D1;01.09.2018;8;4;3;1;H;0;1;A;20;9;7;4;13;14;6;4;1;2;0;0
D1;01.09.2018;18;6;1;3;A;1;1;D;16;12;3;5;13;13;5;3;3;3;0;0
D1;01.09.2018;10;17;1;1;D;0;1;A;19;6;4;1;10;11;5;1;2;2;0;0
D1;01.09.2018;11;15;0;3;A;0;1;A;4;20;0;6;3;5;0;12;0;0;0;0
D1;02.09.2018;25;19;1;1;D;0;0;D;23;14;7;8;11;15;3;3;1;4;0;0
D1;02.09.2018;12;9;0;2;A;0;1;A;16;5;4;3;16;15;9;0;1;1;1;0
D1;14.09.2018;1;29;3;1;H;1;0;H;10;5;6;2;11;11;7;1;0;1;0;0
D1;15.09.2018;15;18;3;1;H;2;1;H;18;3;5;1;4;12;9;1;0;1;0;1
D1;15.09.2018;19;8;2;1;H;1;0;H;8;18;4;5;10;19;0;9;1;2;0;0
D1;15.09.2018;17;3;2;1;H;0;0;D;22;13;7;4;9;16;5;4;1;2;0;0
D1;15.09.2018;16;12;2;1;H;1;0;H;15;15;4;6;5;12;6;6;0;4;0;0
D1;15.09.2018;25;7;3;2;H;2;1;H;15;16;6;8;12;12;4;12;4;4;0;0
D1;15.09.2018;6;9;2;2;D;0;0;D;15;9;6;5;10;13;7;2;1;2;0;0
D1;16.09.2018;4;11;3;3;D;1;1;D;12;11;5;6;13;11;5;8;3;4;1;0
D1;16.09.2018;13;10;1;1;D;1;0;H;14;11;2;2;17;5;4;7;2;0;0;0
D1;21.09.2018;11;19;0;0;D;0;0;D;10;19;1;7;8;19;2;9;0;2;0;0
D1;22.09.2018;3;13;2;3;A;1;2;A;21;12;7;7;10;11;7;4;2;2;0;0
D1;22.09.2018;9;16;4;2;H;2;1;H;16;17;7;4;9;13;8;7;2;2;0;0
D1;22.09.2018;8;1;1;1;D;1;0;H;17;8;5;2;12;10;4;4;2;1;0;1
D1;22.09.2018;10;7;2;0;H;0;0;D;14;9;6;3;16;7;9;3;3;1;0;1
D1;22.09.2018;12;15;0;2;A;0;1;A;10;14;2;7;12;11;0;8;2;1;0;0
D1;22.09.2018;6;4;1;3;A;0;2;A;17;12;9;8;12;17;7;7;0;3;0;0
D1;23.09.2018;29;25;1;1;D;1;0;H;8;9;5;2;14;8;4;2;1;1;0;0
D1;23.09.2018;18;17;1;0;H;0;0;D;18;12;5;5;12;13;7;4;2;2;0;0
D1;25.09.2018;15;3;1;1;D;0;0;D;16;12;8;4;6;15;8;4;3;2;0;0
D1;25.09.2018;4;12;1;0;H;0;0;D;15;15;4;3;12;11;3;3;2;4;0;0
D1;25.09.2018;7;8;1;3;A;0;1;A;17;17;8;9;12;13;8;5;2;2;0;0
D1;25.09.2018;13;9;3;1;H;2;0;H;14;12;6;2;13;9;2;3;1;3;0;0
D1;26.09.2018;1;10;7;0;H;2;0;H;19;4;10;1;6;10;4;5;0;2;0;0
D1;26.09.2018;19;18;1;2;A;0;0;D;16;6;4;3;6;12;7;5;2;2;0;0
D1;26.09.2018;17;6;0;0;D;0;0;D;11;12;2;4;13;15;5;11;1;2;0;0
D1;26.09.2018;16;29;3;1;H;0;0;D;21;12;9;2;7;11;9;6;0;0;0;0
D1;26.09.2018;25;11;2;0;H;1;0;H;18;9;8;0;11;8;4;2;2;3;0;0
D1;28.09.2018;9;15;2;0;H;2;0;H;6;25;4;5;14;10;1;14;3;1;0;0
D1;29.09.2018;8;25;1;2;A;0;0;D;13;18;6;7;4;14;4;8;1;3;0;0
D1;29.09.2018;18;1;2;4;A;2;0;H;14;16;6;10;11;12;6;8;1;1;0;0
D1;29.09.2018;10;19;3;0;H;1;0;H;10;13;6;4;10;9;4;4;0;2;0;0
D1;29.09.2018;12;17;1;0;H;1;0;H;15;15;2;5;22;21;4;5;2;2;0;0
D1;29.09.2018;11;13;2;1;H;1;0;H;18;14;5;3;15;14;6;8;3;4;0;1
D1;29.09.2018;6;16;2;2;D;1;1;D;13;10;3;3;6;14;6;3;2;2;0;0
D1;30.09.2018;3;4;4;1;H;2;0;H;21;13;10;6;12;8;5;3;0;1;0;0
D1;30.09.2018;29;7;4;1;H;2;0;H;15;4;7;1;16;11;3;4;1;2;0;0
D1;05.10.2018;13;6;2;0;H;1;0;H;15;10;5;4;12;13;7;5;1;2;0;0
D1;06.10.2018;15;16;0;3;A;0;2;A;14;7;3;3;7;4;1;3;2;2;0;0
D1;06.10.2018;1;3;4;3;H;0;1;A;20;12;8;6;5;29;9;6;1;7;0;0
D1;06.10.2018;19;12;0;2;A;0;0;D;9;15;3;5;17;15;4;6;3;1;0;0
D1;06.10.2018;7;11;3;1;H;2;0;H;15;11;6;5;16;11;5;7;1;2;0;0
D1;06.10.2018;17;9;0;0;D;0;0;D;23;11;3;1;12;9;5;6;0;2;0;0
D1;07.10.2018;4;18;0;0;D;0;0;D;7;14;1;0;11;12;3;4;3;1;0;0
D1;07.10.2018;8;29;1;2;A;0;1;A;20;6;4;4;15;16;6;0;2;4;0;1
D1;07.10.2018;25;10;6;0;H;4;0;H;18;3;8;0;11;12;6;1;0;1;0;1
D1;19.10.2018;29;19;7;1;H;3;0;H;21;10;13;5;13;12;5;1;0;2;0;0
D1;20.10.2018;3;25;0;0;D;0;0;D;6;15;0;3;20;24;2;2;2;5;0;0
D1;20.10.2018;18;7;2;2;D;1;1;D;19;9;7;7;14;18;9;5;1;5;0;1
D1;20.10.2018;10;8;1;3;A;1;0;H;7;20;2;12;8;9;1;7;4;2;0;0
D1;20.10.2018;12;13;0;2;A;0;1;A;14;8;4;3;13;9;3;1;1;4;0;0
D1;20.10.2018;11;1;0;4;A;0;3;A;13;12;5;4;7;5;10;2;0;0;0;0
D1;20.10.2018;6;15;1;3;A;0;1;A;8;13;1;11;9;12;2;9;2;4;0;1
D1;21.10.2018;9;4;1;1;D;1;1;D;13;8;5;3;12;14;8;3;2;0;0;0
D1;21.10.2018;16;17;4;0;H;1;0;H;16;13;8;4;4;10;4;6;0;2;0;0
D1;26.10.2018;4;16;3;1;H;1;1;D;13;11;7;2;9;12;3;10;1;1;0;0
D1;27.10.2018;1;9;2;2;D;1;1;D;19;10;5;4;7;15;8;2;2;3;0;0
D1;27.10.2018;19;6;0;3;A;0;1;A;8;18;1;6;12;11;4;9;3;6;0;0
D1;27.10.2018;7;3;1;2;A;0;1;A;17;9;4;4;15;16;5;4;2;3;0;0
D1;27.10.2018;8;11;4;0;H;0;0;D;22;6;10;0;11;9;6;3;1;1;0;1
D1;27.10.2018;17;15;1;2;A;0;1;A;6;21;1;5;13;6;2;7;3;1;0;0
D1;28.10.2018;10;29;1;1;D;0;0;D;10;10;3;2;11;13;8;6;2;3;0;0
D1;28.10.2018;25;12;0;0;D;0;0;D;15;6;2;0;11;13;7;4;3;2;0;0
D1;28.10.2018;13;18;2;6;A;0;3;A;14;17;6;10;9;8;6;6;2;2;0;0
D1;02.11.2018;11;29;0;3;A;0;2;A;10;15;0;7;4;10;1;3;1;2;0;0
D1;03.11.2018;3;10;2;2;D;1;0;H;17;13;4;5;16;11;6;6;3;3;0;0
D1;03.11.2018;15;4;1;1;D;0;0;D;24;10;6;1;9;8;14;2;1;1;0;0
D1;03.11.2018;9;25;0;3;A;0;1;A;12;25;5;11;6;11;3;7;2;1;0;0
D1;03.11.2018;18;8;1;4;A;1;2;A;21;10;9;4;6;17;6;7;0;2;0;0
D1;03.11.2018;12;7;3;1;H;0;0;D;16;20;6;6;10;10;7;7;2;3;0;0
D1;03.11.2018;6;1;0;1;A;0;1;A;13;12;3;1;6;9;6;14;0;2;0;0
D1;04.11.2018;17;13;2;1;H;1;0;H;13;14;6;4;7;8;3;6;0;2;0;0
D1;04.11.2018;16;19;3;0;H;0;0;D;21;13;7;6;15;8;10;4;1;2;0;0
D1;09.11.2018;7;6;2;1;H;1;0;H;10;19;4;9;14;8;3;5;4;2;0;0
D1;10.11.2018;1;15;3;2;H;0;1;A;11;9;5;3;4;8;0;6;3;3;0;0
D1;10.11.2018;19;9;4;1;H;0;0;D;20;11;9;5;15;15;2;6;1;3;0;1
D1;10.11.2018;4;17;1;3;A;0;2;A;15;12;4;9;19;10;3;4;1;2;0;0
D1;10.11.2018;8;3;2;1;H;0;0;D;18;22;7;7;14;6;6;6;1;1;0;0
D1;10.11.2018;10;11;0;2;A;0;0;D;10;13;3;4;14;10;3;9;1;0;0;0
D1;10.11.2018;13;16;1;3;A;0;1;A;20;16;5;6;7;2;9;5;0;0;0;0
D1;11.11.2018;29;12;3;0;H;0;0;D;14;5;4;1;7;13;10;4;0;2;0;0
D1;11.11.2018;25;18;3;0;H;1;0;H;14;7;7;2;12;12;4;3;0;1;0;0
D1;23.11.2018;18;11;2;0;H;0;0;D;17;10;4;2;13;8;6;9;3;3;0;0
D1;24.11.2018;3;29;1;3;A;0;1;A;25;15;10;7;3;12;8;5;1;2;0;0
D1;24.11.2018;15;19;3;3;D;2;1;H;17;9;5;5;4;7;9;2;0;1;0;0
D1;24.11.2018;9;8;3;3;D;1;2;A;23;13;8;6;9;13;8;5;1;2;0;0
D1;24.11.2018;17;1;1;2;A;0;0;D;15;11;7;7;9;11;6;5;2;1;0;0
D1;24.11.2018;12;10;5;2;H;2;1;H;20;12;10;6;7;12;7;2;1;2;0;1
D1;24.11.2018;6;25;1;0;H;0;0;D;5;10;3;4;10;13;2;9;1;2;0;0
D1;25.11.2018;4;13;1;1;D;1;0;H;23;19;9;8;6;10;6;3;0;2;0;0
D1;25.11.2018;16;7;4;1;H;2;1;H;20;5;6;3;8;10;5;5;1;1;0;0
D1;30.11.2018;19;17;0;1;A;0;0;D;20;15;7;3;8;7;12;5;1;1;0;0
D1;01.12.2018;1;4;2;0;H;1;0;H;11;5;4;1;6;11;2;3;1;1;0;0
